split,epsilon,source_relpath,source_row_index,baseline_margin,adv_margin,queries_used,l0,l2,linf
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,108185,-0.8607545877312077,0.07724577188491821,48,4,9.19914148235782,9.168182373046875
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,177849,-0.8607672157927482,0.1362934708595276,24,4,38.788040680171314,38.78602600097656
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,183490,-0.8607649454302191,0.025159358978271484,48,7,65348.51630773773,65347.875
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,46225,-0.8607629412426832,0.02220761775970459,24,3,14.944884178984942,14.944465637207031
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,120080,-0.8607683585589712,0.10114890336990356,48,4,10933104.000003925,10933104.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,166534,-0.8590931494254619,0.13214236497879028,24,4,1.227948571843064,1.1817378997802734
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,52165,-0.8607536439540127,0.13193339109420776,24,4,0.5982558301540052,0.38980841636657715
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,177226,-0.8603255448979326,0.10951101779937744,24,3,15018848.000259034,15018848.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,63692,-0.8607667304045208,0.08866482973098755,48,5,6662736.000002585,6662736.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,25859,-0.860765067759985,0.12995636463165283,48,6,21.638209191259715,21.596694946289062
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,150206,-0.8607688998597496,0.0001876354217529297,48,4,9.778453082115208,7.722412109375
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,165701,-0.8607705001780914,0.05984765291213989,72,8,8481168.00046445,8481168.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,54873,-0.8607697841732715,0.08083093166351318,48,4,8187488.0000001425,8187488.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,60797,-0.8607690335895768,0.0447811484336853,48,7,152.07484217217748,150.63037109375
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,41975,-0.8607485934280703,0.09097594022750854,24,2,8137168.000002306,8137168.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,110809,-0.8607598058824806,0.010429680347442627,24,3,20.362336324378457,20.36132049560547
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,133243,-0.8607527123767795,0.12572473287582397,24,4,6.2614160602790525,6.2324981689453125
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,113241,-0.8607639860492782,0.06001812219619751,48,5,29.9100668594417,25.271514892578125
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,114520,-0.8607348300974991,0.122963547706604,48,5,8598880.000385666,8598880.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,125190,-0.8606883352404111,0.1348862648010254,24,3,11583936.000000002,11583936.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,10573,-0.8606267011346063,0.12888652086257935,24,3,8255440.000097878,8255440.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,135979,-0.860758251002153,0.070675790309906,48,3,2.1934210717472906,2.1823501586914062
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,63345,-0.8607635206644773,0.024815738201141357,48,3,13.496791772036016,13.495323181152344
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,6938,-0.8607705627769064,0.02692389488220215,96,10,12876410.152551059,12876160.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,166655,-0.860751408368742,0.13351726531982422,48,4,9494736.00002664,9494736.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,177100,-0.8607084231189219,0.11748141050338745,24,3,12558112.000000002,12558112.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,72187,-0.8607692198495442,0.13722479343414307,24,5,676.502668963933,676.4990234375
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,124954,-0.8607378860397148,0.056568145751953125,24,1,14890000.0,14890000.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,17932,-0.8607684706544205,0.11571580171585083,24,4,7.943666234717498,7.927101135253906
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,93704,-0.8607430608863069,0.07157504558563232,24,2,0.21380532205635674,0.1673322319984436
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,108586,-0.8607649889086133,0.0038463473320007324,24,4,17.486831180638283,17.484054565429688
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,166785,-0.8607057624976733,0.12175512313842773,24,3,6601664.0000119135,6601664.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,114320,-0.8607626771199648,0.11357676982879639,24,4,6355888.000000007,6355888.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,17089,-0.8607687792145953,0.0023933053016662598,24,4,32.28683678696188,31.5172119140625
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,125167,-0.8600228090654127,0.13845372200012207,24,4,8.877986765740642,8.869895935058594
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,31118,-0.8607618117694074,0.08210688829421997,48,3,0.1660986521910292,0.10024158656597137
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,147310,-0.8607675872747222,0.0657309889793396,24,3,12183840.000000006,12183840.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,159376,-0.8607670689530096,0.044705212116241455,24,4,1.7348488940789502,1.6834030151367188
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,121230,-0.8607681944786236,0.005422532558441162,48,4,174.7184714423558,174.531982421875
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,135282,-0.8605990507057868,0.13356053829193115,24,1,10453776.0,10453776.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,6716,-0.8607704752212726,0.018727421760559082,72,7,12429200.000020957,12429200.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,114602,-0.8606743994605495,0.1305927038192749,24,4,11479152.000000037,11479152.0
train_mqtt_xgboost_recall_priority_control,0.1,WiFI_and_MQTT/profiling/CSV/ActiveBroker.pcap.csv,152653,-0.8607599659035259,0.06339454650878906,24,2,0.2524511912925365,0.19370660185813904
