split,epsilon,source_relpath,source_row_index,baseline_margin,adv_margin,queries_used,l0,l2,linf
train_mqtt_mlp_balanced,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DDoS-Publish_Flood_train.pcap.csv,18132,0.00727611780166626,-0.03811633586883545,24,3,30.2270342902481,30.217742919921875
val_mqtt_mlp,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DoS-Publish_Flood_train.pcap.csv,38825,0.034895479679107666,-0.003432631492614746,24,1,48.70013427734375,48.70013427734375
val_mqtt_mlp,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DoS-Publish_Flood_train.pcap.csv,37714,0.047875404357910156,-0.04098755121231079,48,2,106.93475954052074,106.91342163085938
val_mqtt_mlp,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DoS-Publish_Flood_train.pcap.csv,37798,0.06654143333435059,-0.01943916082382202,48,5,12587.874522439794,12587.61328125
val_mqtt_mlp,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DoS-Publish_Flood_train.pcap.csv,31842,0.04036134481430054,-0.04327470064163208,24,2,13407.970959620561,9480.8671875
val_mqtt_mlp,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DoS-Publish_Flood_train.pcap.csv,243,0.07102739810943604,-0.006898641586303711,48,5,107.07937609819703,101.29315185546875
val_mqtt_mlp,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DoS-Publish_Flood_train.pcap.csv,39438,0.047653377056121826,-0.013081967830657959,24,4,100.94134993939751,98.43072509765625
val_mqtt_mlp,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DoS-Publish_Flood_train.pcap.csv,43872,0.046685218811035156,-0.0005621910095214844,24,2,97.24689816830121,96.23178100585938
val_mqtt_mlp,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DoS-Publish_Flood_train.pcap.csv,11945,0.07526421546936035,-0.01215052604675293,48,5,101.66939964657234,93.13348388671875
val_mqtt_mlp,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DoS-Publish_Flood_train.pcap.csv,29505,0.07329690456390381,-0.03232961893081665,48,5,139.76939088571228,139.09197998046875
val_mqtt_mlp,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DoS-Publish_Flood_train.pcap.csv,7476,0.02034550905227661,-0.050381600856781006,24,1,124.664794921875,124.664794921875
val_mqtt_mlp,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DoS-Publish_Flood_train.pcap.csv,27109,0.04896301031112671,-0.0033998489379882812,48,5,74.38803634832323,70.958740234375
val_mqtt_mlp,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DoS-Publish_Flood_train.pcap.csv,7833,0.07775288820266724,-0.007205009460449219,48,5,10424712.000717496,10424712.0
val_mqtt_mlp,0.1,WiFI_and_MQTT/attacks/csv/train/MQTT-DoS-Publish_Flood_train.pcap.csv,15977,0.055152297019958496,-0.010348856449127197,24,4,234.43314036181812,204.599609375
